establishment_id,city,state,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,soc_code,soc_description,soc_reviewed,soc_probability,date_of_incident,incident_outcome,dafw_num_away,djtr_num_tr,type_of_incident,time_started_work,time_of_incident,time_unknown,date_of_death,incident_month,incident_year,incident_month_year
1180022,Arvin,CA,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,104,217114,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-03-20,2,180,0,1,00:00.0,15:00.0,0.0,,3,2023,2023-03
1180022,Arvin,CA,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,104,217114,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-04-21,2,88,92,1,30:00.0,00:00.0,0.0,,4,2023,2023-04
1180022,Arvin,CA,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,104,217114,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-04-27,2,180,0,1,30:00.0,45:00.0,0.0,,4,2023,2023-04
1180022,Arvin,CA,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,104,217114,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-08-10,2,112,0,1,30:00.0,00:00.0,0.0,,8,2023,2023-08
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-03-15,4,0,0,1,00:00.0,11:00.0,0.0,,3,2023,2023-03
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-04-19,4,0,0,1,40:00.0,42:00.0,0.0,,4,2023,2023-04
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-09-01,4,0,0,1,00:00.0,15:00.0,0.0,,9,2023,2023-09
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,9999,Uncoded,2,0.0,2023-09-08,4,0,0,1,00:00.0,25:00.0,0.0,,9,2023,2023-09
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-09-17,4,0,0,1,00:00.0,44:00.0,0.0,,9,2023,2023-09
1180054,Findlay,OH,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,216,448650,9999,Uncoded,2,0.0,2023-12-16,3,0,14,1,00:00.0,45:00.0,0.0,,12,2023,2023-12
1180064,Fort Worth,TX,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,158,329616,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-01-09,4,0,0,1,30:00.0,30:00.0,0.0,,1,2023,2023-01
1180064,Fort Worth,TX,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,158,329616,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-02-04,3,0,10,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
1180064,Fort Worth,TX,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,158,329616,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.99504447,2023-08-10,2,3,0,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
1180064,Fort Worth,TX,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,158,329616,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-09-29,4,0,0,1,00:00.0,30:00.0,0.0,,9,2023,2023-09
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-01-30,2,161,0,6,00:00.0,30:00.0,0.0,,1,2023,2023-01
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-04-07,2,7,0,6,00:00.0,00:00.0,0.0,,4,2023,2023-04
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-04-17,2,52,0,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-05-01,2,4,4,1,08:00.0,25:00.0,0.0,,5,2023,2023-05
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-09-18,2,116,11,1,00:00.0,45:00.0,0.0,,9,2023,2023-09
1180155,Staten Island,NY,493110,2022.0,Motor Freight Transportation And Warehousing,1.0,22,122,253838,53-7051,Industrial Truck and Tractor Operators,0,0.99453163,2023-10-08,2,1,0,1,00:00.0,40:00.0,0.0,,10,2023,2023-10
1180182,Philadelphia,PA,491110,2022.0,Postal stations operated on a contract basis,1.0,22,100,205614,9999,Uncoded,1,0.0,2023-02-28,4,0,0,1,00:00.0,39:00.0,0.0,,2,2023,2023-02
1180182,Philadelphia,PA,491110,2022.0,Postal stations operated on a contract basis,1.0,22,100,205614,9999,Uncoded,1,0.0,2023-03-28,4,0,0,1,00:00.0,,1.0,,3,2023,2023-03
1180182,Philadelphia,PA,491110,2022.0,Postal stations operated on a contract basis,1.0,22,100,205614,9999,Uncoded,1,0.0,2023-04-28,2,99,0,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
1180425,Minneapolis,MN,624190,2022.0,Other Individual and Family Services,1.0,21,24,28536,9999,Uncoded,2,0.0,2023-08-18,2,115,1,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
1180425,Minneapolis,MN,624190,2022.0,Other Individual and Family Services,1.0,21,24,28536,9999,Uncoded,2,0.0,2023-09-10,4,0,0,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
1181046,Springfield,VA,445110,2022.0,,1.0,22,208,279966,Nov-99,"Managers, All Other",0,0.99346304,2023-01-30,4,0,0,1,00:00.0,00:00.0,0.0,,1,2023,2023-01
1181046,Springfield,VA,445110,2022.0,,1.0,22,208,279966,43-1011,First-Line Supervisors of Office and Administrative Support Workers,0,0.9582048,2023-12-10,4,0,0,1,38:00.0,45:00.0,0.0,,12,2023,2023-12
1181554,Los Angeles,CA,492110,2022.0,Express delivery services (except establishments operating under a universal service obligation),1.0,21,50,10400,43-5021,Couriers and Messengers,1,0.95010704,2023-07-25,2,125,46,1,05:00.0,,1.0,,7,2023,2023-07
1181554,Los Angeles,CA,492110,2022.0,Express delivery services (except establishments operating under a universal service obligation),1.0,21,50,10400,43-5021,Couriers and Messengers,1,0.95010704,2023-08-01,2,3,3,1,05:00.0,30:00.0,0.0,,8,2023,2023-08
1181554,Los Angeles,CA,492110,2022.0,Express delivery services (except establishments operating under a universal service obligation),1.0,21,50,10400,43-5021,Couriers and Messengers,1,0.95010704,2023-10-13,2,7,4,1,05:00.0,00:00.0,0.0,,10,2023,2023-10
1181554,Los Angeles,CA,492110,2022.0,Express delivery services (except establishments operating under a universal service obligation),1.0,21,50,10400,43-5021,Couriers and Messengers,1,0.95010704,2023-12-08,2,1,18,1,05:00.0,00:00.0,0.0,,12,2023,2023-12
1181808,MIAMI,FL,488119,2022.0,Other Airport Operations,1.0,3,373,280559,9999,Uncoded,2,0.0,2023-07-17,4,0,0,1,00:00.0,30:00.0,0.0,,7,2023,2023-07
1181808,MIAMI,FL,488119,2022.0,Other Airport Operations,1.0,3,373,280559,9999,Uncoded,2,0.0,2023-09-20,2,12,0,1,00:00.0,25:00.0,0.0,,9,2023,2023-09
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.9999994,2023-01-25,2,5,0,3,,,1.0,,1,2023,2023-01
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,31-1131,Nursing Assistants,1,1.0,2023-02-05,2,5,0,3,00:00.0,,1.0,,2,2023,2023-02
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0,0.7885456,2023-02-06,2,5,0,3,,,1.0,,2,2023,2023-02
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,35-1011,Chefs and Head Cooks,0,1.0,2023-03-14,3,0,10,1,30:00.0,00:00.0,0.0,,3,2023,2023-03
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,37-2012,Maids and Housekeeping Cleaners,1,0.9999585,2023-03-28,2,5,0,3,,,1.0,,3,2023,2023-03
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-06-29,2,186,0,1,,,1.0,,6,2023,2023-06
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,35-3041,"Food Servers, Nonrestaurant",1,0.999833,2023-08-11,2,5,0,3,,,1.0,,8,2023,2023-08
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-08-28,2,5,0,3,,,1.0,,8,2023,2023-08
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-08-29,2,5,0,3,,,1.0,,8,2023,2023-08
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-08-30,2,5,0,3,,,1.0,,8,2023,2023-08
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-08-30,2,5,0,3,,,1.0,,8,2023,2023-08
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-1141,Registered Nurses,0,0.99927086,2023-09-01,2,5,0,3,,,1.0,,9,2023,2023-09
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-09-01,2,5,0,3,,,1.0,,9,2023,2023-09
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,Nov-11,Medical and Health Services Managers,0,0.9999862,2023-09-11,2,5,0,3,,,1.0,,9,2023,2023-09
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,Nov-11,Medical and Health Services Managers,0,0.98391587,2023-09-27,2,5,0,3,,,1.0,,9,2023,2023-09
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,Nov-11,Medical and Health Services Managers,0,0.9955836,2023-12-12,2,5,0,3,,,1.0,,12,2023,2023-12
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.8204672,2023-12-16,4,0,0,1,00:00.0,,1.0,,12,2023,2023-12
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,53-3053,Shuttle Drivers and Chauffeurs,0,0.9963027,2023-12-19,2,5,0,3,,,1.0,,12,2023,2023-12
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,Nov-11,Medical and Health Services Managers,0,0.82819647,2023-12-22,2,5,0,3,,,1.0,,12,2023,2023-12
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,35-3041,"Food Servers, Nonrestaurant",1,0.999833,2023-12-23,2,5,0,3,,,1.0,,12,2023,2023-12
1182212,Reading,MA,623312,2022.0,Assisted-living facilities without on-site nursing care facilities,2.0,21,81,104397,Nov-11,Medical and Health Services Managers,0,0.9999862,2023-12-28,2,5,0,3,,,1.0,,12,2023,2023-12
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-9099,"Installation, Maintenance, and Repair Workers, All Other",0,0.97342265,2023-03-16,3,0,46,1,00:00.0,20:00.0,0.0,,3,2023,2023-03
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-9199,"Production Workers, All Other",0,0.83359283,2023-04-05,3,0,180,1,00:00.0,30:00.0,0.0,,4,2023,2023-04
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-4121,"Welders, Cutters, Solderers, and Brazers",0,0.99986994,2023-04-24,2,8,0,1,05:00.0,,1.0,,4,2023,2023-04
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-9199,"Production Workers, All Other",0,0.8861698,2023-05-15,4,0,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-1011,First-Line Supervisors of Production and Operating Workers,0,0.9988439,2023-05-30,2,54,102,1,00:00.0,15:00.0,0.0,,5,2023,2023-05
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0,0.9820971,2023-05-30,3,0,10,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0,0.9820971,2023-06-06,3,0,63,1,30:00.0,40:00.0,0.0,,6,2023,2023-06
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0,0.9820971,2023-07-10,3,0,81,1,00:00.0,30:00.0,0.0,,7,2023,2023-07
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0,0.9820971,2023-07-21,3,0,180,1,00:00.0,30:00.0,0.0,,7,2023,2023-07
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-4121,"Welders, Cutters, Solderers, and Brazers",0,0.99986994,2023-07-26,3,0,13,1,30:00.0,30:00.0,0.0,,7,2023,2023-07
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-6093,Upholsterers,0,0.9987619,2023-08-23,3,0,15,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-4121,"Welders, Cutters, Solderers, and Brazers",0,0.99986994,2023-10-24,4,0,0,1,00:00.0,15:00.0,0.0,,10,2023,2023-10
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-4121,"Welders, Cutters, Solderers, and Brazers",0,0.99986994,2023-11-07,3,0,113,1,00:00.0,55:00.0,0.0,,11,2023,2023-11
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,51-4121,"Welders, Cutters, Solderers, and Brazers",0,0.99986994,2023-12-06,3,0,66,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
1182592,Winter Park,FL,336211,2022.0,Ambulance Manufacturing,1.0,3,661,1126804,49-9041,Industrial Machinery Mechanics,0,0.7831675,2023-12-13,3,0,8,1,00:00.0,30:00.0,0.0,,12,2023,2023-12
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,37-2019,"Building Cleaning Workers, All Other",0,0.9947084,2023-01-04,4,0,0,1,53:00.0,00:00.0,0.0,,1,2023,2023-01
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,19-1042,"Medical Scientists, Except Epidemiologists",0,0.9949981,2023-01-09,4,0,0,1,00:00.0,20:00.0,0.0,,1,2023,2023-01
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-1141,Registered Nurses,0,0.9992611,2023-01-13,4,0,0,1,00:00.0,55:00.0,0.0,,1,2023,2023-01
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,31-1131,Nursing Assistants,0,0.93747586,2023-02-25,4,0,0,1,30:00.0,15:00.0,0.0,,2,2023,2023-02
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-1141,Registered Nurses,0,0.9999788,2023-03-17,4,0,0,1,30:00.0,50:00.0,0.0,,3,2023,2023-03
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-1141,Registered Nurses,0,0.9992611,2023-05-24,4,0,0,1,15:00.0,55:00.0,0.0,,5,2023,2023-05
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,9999,Uncoded,2,0.0,2023-06-16,2,31,173,1,45:00.0,30:00.0,0.0,,6,2023,2023-06
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-1141,Registered Nurses,0,0.96760637,2023-07-04,4,0,0,1,00:00.0,45:00.0,0.0,,7,2023,2023-07
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-2055,Surgical Technologists,0,0.9998927,2023-07-10,4,0,0,1,30:00.0,10:00.0,0.0,,7,2023,2023-07
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,9999,Uncoded,2,0.0,2023-07-24,4,0,0,3,45:00.0,30:00.0,0.0,,7,2023,2023-07
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,19-1042,"Medical Scientists, Except Epidemiologists",0,0.9949981,2023-08-10,4,0,0,1,00:00.0,10:00.0,0.0,,8,2023,2023-08
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-2032,Diagnostic Medical Sonographers,0,0.9975448,2023-09-15,4,0,0,1,51:00.0,25:00.0,0.0,,9,2023,2023-09
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,29-2012,Medical and Clinical Laboratory Technicians,1,0.9906715,2023-11-23,4,0,0,1,00:00.0,15:00.0,0.0,,11,2023,2023-11
1182633,Baraboo,WI,622110,2022.0,General medial and surgical hospital,1.0,3,334,512975,31-9093,Medical Equipment Preparers,1,0.99996364,2023-12-06,2,1,0,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
1183973,Harbor Beach,MI,311999,2022.0,"Powders, baking, manufacturing",1.0,22,115,262043,51-9199,"Production Workers, All Other",0,0.97509515,2023-05-23,2,33,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
1183973,Harbor Beach,MI,311999,2022.0,"Powders, baking, manufacturing",1.0,22,115,262043,51-9199,"Production Workers, All Other",0,0.97509515,2023-12-29,4,0,0,2,00:00.0,45:00.0,0.0,,12,2023,2023-12
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.99999917,2023-01-25,4,0,0,1,00:00.0,45:00.0,0.0,,1,2023,2023-01
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2032,Diagnostic Medical Sonographers,0,0.9600497,2023-02-09,2,13,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2034,Radiologic Technologists and Technicians,1,0.9999043,2023-02-25,2,23,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,31-1122,Personal Care Aides,1,0.9999032,2023-03-02,4,14,0,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,9999,Uncoded,2,0.0,2023-03-07,4,0,0,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998853,2023-03-08,4,0,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.99999917,2023-03-17,2,59,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,33-9032,Security Guards,1,0.99894375,2023-03-26,4,0,0,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.99999917,2023-03-30,4,0,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,37-2012,Maids and Housekeeping Cleaners,0,0.99999416,2023-04-18,2,6,0,1,00:00.0,45:00.0,0.0,,4,2023,2023-04
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998603,2023-05-01,2,23,0,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,37-2012,Maids and Housekeeping Cleaners,1,0.9999944,2023-05-12,4,0,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,31-1122,Personal Care Aides,1,0.9999032,2023-05-22,4,0,0,6,00:00.0,00:00.0,0.0,,5,2023,2023-05
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998603,2023-06-08,4,0,0,1,00:00.0,30:00.0,0.0,,6,2023,2023-06
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998603,2023-06-27,4,94,0,1,30:00.0,00:00.0,0.0,,6,2023,2023-06
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1161,Nurse Midwives,0,0.9954476,2023-07-08,4,0,0,1,00:00.0,30:00.0,0.0,,7,2023,2023-07
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2012,Medical and Clinical Laboratory Technicians,0,0.9903499,2023-07-21,2,30,150,6,30:00.0,45:00.0,0.0,,7,2023,2023-07
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,9999,Uncoded,2,0.0,2023-08-15,4,0,0,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,33-9032,Security Guards,0,0.99997735,2023-08-16,2,109,71,1,00:00.0,57:00.0,0.0,,8,2023,2023-08
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1229,"Physicians, All Other",1,0.6886857,2023-08-21,4,0,0,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2012,Medical and Clinical Laboratory Technicians,0,0.9974026,2023-09-07,2,0,0,1,00:00.0,15:00.0,0.0,,9,2023,2023-09
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,49-9071,"Maintenance and Repair Workers, General",1,0.99962115,2023-09-20,2,4,0,1,00:00.0,15:00.0,0.0,,9,2023,2023-09
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,35-3041,"Food Servers, Nonrestaurant",0,0.9780602,2023-09-23,4,6,0,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1229,"Physicians, All Other",1,0.6886857,2023-09-27,4,0,0,6,00:00.0,00:00.0,0.0,,9,2023,2023-09
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2012,Medical and Clinical Laboratory Technicians,0,0.9903499,2023-09-27,2,0,0,6,00:00.0,00:00.0,0.0,,9,2023,2023-09
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1126,Respiratory Therapists,1,0.9999987,2023-10-15,4,0,0,1,00:00.0,50:00.0,0.0,,10,2023,2023-10
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1229,"Physicians, All Other",1,0.6886857,2023-11-03,2,20,94,1,00:00.0,30:00.0,0.0,,11,2023,2023-11
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-2055,Surgical Technologists,1,0.99952734,2023-11-08,4,0,0,1,00:00.0,50:00.0,0.0,,11,2023,2023-11
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998603,2023-11-16,2,2,0,1,00:00.0,15:00.0,0.0,,11,2023,2023-11
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,43-9199,"Office and Administrative Support Workers, All Other",0,0.92142934,2023-11-30,2,6,0,3,30:00.0,00:00.0,0.0,,11,2023,2023-11
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1229,"Physicians, All Other",1,0.99997854,2023-12-11,4,0,0,6,00:00.0,30:00.0,0.0,,12,2023,2023-12
1184150,NEWBURYPORT,MA,622110,2022.0,Healthcare,1.0,22,141,158679,29-1141,Registered Nurses,1,0.9998853,2023-12-12,4,0,0,6,00:00.0,00:00.0,0.0,,12,2023,2023-12
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,9999,Uncoded,2,0.0,2023-03-23,4,0,0,1,,30:00.0,0.0,,3,2023,2023-03
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,9999,Uncoded,2,0.0,2023-03-23,4,0,0,1,,30:00.0,0.0,,3,2023,2023-03
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,9999,Uncoded,2,0.0,2023-03-24,3,0,42,1,,45:00.0,0.0,,3,2023,2023-03
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,41-4010,"Sales Representatives, Wholesale and Manufacturing",0,0.77687,2023-04-24,4,0,0,1,,15:00.0,0.0,,4,2023,2023-04
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,9999,Uncoded,2,0.0,2023-04-26,3,0,60,1,,15:00.0,0.0,,4,2023,2023-04
1184839,Waukesha,WI,532291,2012.0,Home health furniture and equipment rental,1.0,22,193,6590,9999,Uncoded,2,0.0,2023-10-12,4,0,0,1,,00:00.0,0.0,,10,2023,2023-10
