establishment_id,city,state,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,soc_code,soc_description,soc_reviewed,soc_probability,date_of_incident,incident_outcome,dafw_num_away,djtr_num_tr,type_of_incident,time_started_work,time_of_incident,time_unknown,date_of_death,incident_month,incident_year,incident_month_year
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,29-2012,Medical and Clinical Laboratory Technicians,1.0,0.9982193,2024-02-20,4.0,0.0,0.0,6.0,00:00.0,00:00.0,1.0,,2,2024,2024-02
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,29-1229,"Physicians, All Other",1.0,0.6886857,2024-02-23,2.0,14.0,28.0,1.0,00:00.0,00:00.0,1.0,,2,2024,2024-02
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,29-2043,Paramedics,1.0,0.9998216,2024-02-28,2.0,18.0,0.0,1.0,00:00.0,54:00.0,0.0,,2,2024,2024-02
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,9999,Uncoded,2.0,0.0,2024-03-12,4.0,0.0,0.0,6.0,00:00.0,05:00.0,0.0,,3,2024,2024-03
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,29-1229,"Physicians, All Other",1.0,0.6886857,2024-03-16,4.0,0.0,0.0,6.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,29-1071,Physician Assistants,1.0,0.9880298,2024-03-17,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1064620,SIERRA VISTA,AZ,622110.0,2012.0,,1.0,3.0,695.0,1185636.0,53-7051,Industrial Truck and Tractor Operators,0.0,0.919253,2024-03-25,2.0,34.0,0.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,31-1131,Nursing Assistants,0.0,0.995355,2024-01-22,3.0,88.0,266.0,1.0,,,1.0,,1,2024,2024-01
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,43-4171,Receptionists and Information Clerks,0.0,0.99994206,2024-02-17,2.0,5.0,0.0,3.0,,,1.0,,2,2024,2024-02
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,31-1122,Personal Care Aides,0.0,0.93810606,2024-02-22,2.0,7.0,0.0,3.0,,,1.0,,2,2024,2024-02
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,9999,Uncoded,2.0,0.0,2024-03-03,2.0,6.0,0.0,3.0,,,1.0,,3,2024,2024-03
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,31-1131,Nursing Assistants,0.0,0.995355,2024-03-11,2.0,5.0,0.0,3.0,,,1.0,,3,2024,2024-03
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,51-1011,First-Line Supervisors of Production and Operating Workers,0.0,0.995006,2024-03-15,2.0,5.0,0.0,3.0,,,1.0,,3,2024,2024-03
1066114,Doylestown,PA,623311.0,2022.0,Continuing care retirement communities,1.0,3.0,441.0,511909.0,31-1131,Nursing Assistants,0.0,0.995355,2024-03-25,3.0,0.0,8.0,1.0,,,1.0,,3,2024,2024-03
1066679,Sanford,FL,336213.0,2022.0,"Motor homes, self-contained, assembling on purchased chassis",1.0,22.0,103.0,244501.0,43-4051,Customer Service Representatives,0.0,0.78247625,2024-01-29,4.0,0.0,0.0,6.0,01:00.0,15:00.0,0.0,,1,2024,2024-01
1066679,Sanford,FL,336213.0,2022.0,"Motor homes, self-contained, assembling on purchased chassis",1.0,22.0,103.0,244501.0,51-2041,Structural Metal Fabricators and Fitters,0.0,0.9754836,2024-02-01,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
1066679,Sanford,FL,336213.0,2022.0,"Motor homes, self-contained, assembling on purchased chassis",1.0,22.0,103.0,244501.0,49-9041,Industrial Machinery Mechanics,0.0,0.7554551,2024-02-27,4.0,0.0,0.0,6.0,,49:00.0,0.0,,2,2024,2024-02
1066930,Jackson,GA,337110.0,2022.0,"Cabinets, kitchen (except freestanding), stock or custom wood, manufacturing",1.0,3.0,427.0,858096.0,51-2099,"Assemblers and Fabricators, All Other",0.0,0.97903115,2024-01-04,3.0,0.0,21.0,1.0,00:00.0,,1.0,,1,2024,2024-01
1066930,Jackson,GA,337110.0,2022.0,"Cabinets, kitchen (except freestanding), stock or custom wood, manufacturing",1.0,3.0,427.0,858096.0,51-2099,"Assemblers and Fabricators, All Other",0.0,0.97903115,2024-02-27,4.0,0.0,0.0,1.0,00:00.0,55:00.0,0.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-01-03,4.0,0.0,0.0,1.0,00:00.0,40:00.0,0.0,,1,2024,2024-01
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-01-15,4.0,0.0,0.0,1.0,00:00.0,30:00.0,0.0,,1,2024,2024-01
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-01-24,4.0,0.0,0.0,1.0,00:00.0,41:00.0,0.0,,1,2024,2024-01
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-01-27,4.0,0.0,0.0,1.0,00:00.0,50:00.0,0.0,,1,2024,2024-01
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-01-29,2.0,30.0,0.0,1.0,45:00.0,40:00.0,0.0,,1,2024,2024-01
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-02-03,4.0,0.0,0.0,1.0,,,1.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-02-07,4.0,0.0,0.0,1.0,45:00.0,00:00.0,0.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-02-18,4.0,0.0,0.0,1.0,00:00.0,21:00.0,0.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-02-18,4.0,0.0,0.0,1.0,00:00.0,16:00.0,0.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,9999,Uncoded,2.0,0.0,2024-02-27,2.0,63.0,13.0,1.0,00:00.0,30:00.0,0.0,,2,2024,2024-02
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-03-12,4.0,0.0,0.0,1.0,45:00.0,20:00.0,0.0,,3,2024,2024-03
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-03-12,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,31-1122,Personal Care Aides,1.0,5.0,2024-03-14,2.0,1.0,0.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1067475,Salem,OR,623210.0,2022.0,"Intellectual and developmental disability facilities (e.g., homes, hospitals, intermediate care facilities), residential",1.0,22.0,150.0,253722.0,9999,Uncoded,2.0,0.0,2024-03-23,2.0,4.0,33.0,1.0,00:00.0,45:00.0,0.0,,3,2024,2024-03
1068266,Hillsboro,OR,623311.0,2022.0,Assisted-living facilities with on-site nursing facilities,1.0,21.0,68.0,123351.0,31-1122,Personal Care Aides,1.0,5.0,2024-03-13,4.0,0.0,0.0,1.0,57:00.0,,1.0,,3,2024,2024-03
1068933,CULLMAN,AL,331511.0,2022.0,"Castings, unfinished iron (e.g., ductile, gray, malleable, semisteel), manufacturing",1.0,22.0,78.0,215665.0,9999,Uncoded,2.0,0.0,2024-01-25,2.0,8.0,0.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
1068933,CULLMAN,AL,331511.0,2022.0,"Castings, unfinished iron (e.g., ductile, gray, malleable, semisteel), manufacturing",1.0,22.0,78.0,215665.0,9999,Uncoded,2.0,0.0,2024-02-06,2.0,7.0,0.0,1.0,30:00.0,00:00.0,0.0,,2,2024,2024-02
1068933,CULLMAN,AL,331511.0,2022.0,"Castings, unfinished iron (e.g., ductile, gray, malleable, semisteel), manufacturing",1.0,22.0,78.0,215665.0,9999,Uncoded,2.0,0.0,2024-02-20,2.0,1.0,0.0,1.0,30:00.0,40:00.0,0.0,,2,2024,2024-02
1069232,Silver Spring,MD,238110.0,2022.0,"Foundation, building, poured concrete, contractors",1.0,22.0,159.0,329137.0,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0.0,0.9999939,2024-02-02,3.0,0.0,65.0,1.0,30:00.0,00:00.0,0.0,,2,2024,2024-02
1069402,Corona,CA,337110.0,2022.0,Wood Kitchen Cabinet and Countertop Manufacturing,1.0,3.0,250.0,2275.0,53-3033,Light Truck Drivers,0.0,0.92082936,2024-01-02,3.0,0.0,6.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
1069402,Corona,CA,337110.0,2022.0,Wood Kitchen Cabinet and Countertop Manufacturing,1.0,3.0,250.0,2275.0,43-4051,Customer Service Representatives,0.0,0.9999596,2024-01-19,2.0,3.0,65.0,1.0,00:00.0,,1.0,,1,2024,2024-01
1069402,Corona,CA,337110.0,2022.0,Wood Kitchen Cabinet and Countertop Manufacturing,1.0,3.0,250.0,2275.0,9999,Uncoded,2.0,0.0,2024-02-16,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
1071781,Bloomington,MN,445110.0,2022.0,Supermarkets,1.0,21.0,96.0,124099.0,9999,Uncoded,2.0,0.0,2024-03-05,2.0,13.0,60.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1071781,Bloomington,MN,445110.0,2022.0,Supermarkets,1.0,21.0,96.0,124099.0,41-1011,First-Line Supervisors of Retail Sales Workers,0.0,0.99039596,2024-03-13,2.0,1.0,89.0,1.0,00:00.0,45:00.0,0.0,,3,2024,2024-03
1072491,Tiffin,OH,336211.0,2022.0,"Boxes, truck (e.g., cargo, dump, utility, van), assembled on purchased chassis",1.0,22.0,135.0,270852.0,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.0,0.98534495,2024-01-27,4.0,0.0,0.0,1.0,00:00.0,40:00.0,0.0,,1,2024,2024-01
1074038,FAIRBURY,NE,623110.0,2022.0,Nursing homes,2.0,21.0,70.0,109231.0,31-1131,Nursing Assistants,1.0,0.99999917,2024-03-01,2.0,12.0,0.0,1.0,00:00.0,20:00.0,0.0,,3,2024,2024-03
1074764,Olyphant,PA,332431.0,2022.0,"Aluminum cans, light gauge metal, manufacturing",1.0,3.0,500.0,974593.0,9999,Uncoded,2.0,0.0,2024-03-06,3.0,0.0,129.0,1.0,00:00.0,00:00.0,0.0,,3,2024,2024-03
1075734,Miamisburg,OH,623110.0,2022.0,Nursing homes,1.0,22.0,105.0,102382.0,31-1131,Nursing Assistants,1.0,0.9999639,2024-01-17,2.0,5.0,16.0,1.0,00:00.0,45:00.0,0.0,,1,2024,2024-01
1075734,Miamisburg,OH,623110.0,2022.0,Nursing homes,1.0,22.0,105.0,102382.0,31-1131,Nursing Assistants,1.0,0.9999639,2024-02-08,4.0,0.0,0.0,1.0,00:00.0,15:00.0,0.0,,2,2024,2024-02
1075804,University Place,WA,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,97.0,179090.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-05,4.0,0.0,0.0,1.0,20:00.0,00:00.0,0.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-09,4.0,0.0,0.0,1.0,45:00.0,30:00.0,0.0,,1,2024,2024-01
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-10,2.0,100.0,24.0,1.0,45:00.0,48:00.0,0.0,,1,2024,2024-01
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-10,2.0,3.0,24.0,1.0,45:00.0,05:00.0,0.0,,1,2024,2024-01
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-30,4.0,0.0,0.0,1.0,45:00.0,,1.0,,1,2024,2024-01
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-03,2.0,2.0,0.0,1.0,45:00.0,,1.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-10,2.0,1.0,8.0,1.0,50:00.0,00:00.0,0.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-18,2.0,1.0,0.0,1.0,45:00.0,40:00.0,0.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-20,4.0,0.0,0.0,1.0,45:00.0,04:00.0,0.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-20,3.0,0.0,12.0,1.0,45:00.0,30:00.0,0.0,,2,2024,2024-02
1076341,Florence,KY,492110.0,2022.0,"Courier services (i.e., intercity network) (except establishments operating under a universal service obligation)",1.0,22.0,70.0,131040.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-02-21,2.0,1.0,0.0,1.0,45:00.0,05:00.0,0.0,,2,2024,2024-02
1076953,Payson,UT,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,377.0,457469.0,29-1141,Registered Nurses,0.0,0.999814,2024-01-24,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
1076953,Payson,UT,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,377.0,457469.0,33-9032,Security Guards,0.0,0.9889314,2024-01-27,2.0,1.0,0.0,1.0,30:00.0,40:00.0,0.0,,1,2024,2024-01
1076953,Payson,UT,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,377.0,457469.0,37-2012,Maids and Housekeeping Cleaners,0.0,0.8567368,2024-02-10,2.0,123.0,0.0,1.0,00:00.0,30:00.0,0.0,,2,2024,2024-02
1077080,Salt Lake City,UT,332431.0,2022.0,"Aluminum cans, light gauge metal, manufacturing",1.0,3.0,467.0,938050.0,53-7051,Industrial Truck and Tractor Operators,0.0,0.999864,2024-01-23,2.0,1.0,21.0,1.0,00:00.0,40:00.0,0.0,,1,2024,2024-01
1078048,Fitchburg,WI,622310.0,2022.0,"Hospitals, specialty (except psychiatric, substance abuse)",1.0,22.0,159.0,213629.0,29-1141,Registered Nurses,0.0,0.9974337,2024-03-13,4.0,0.0,0.0,1.0,00:00.0,15:00.0,0.0,,3,2024,2024-03
1078048,Fitchburg,WI,622310.0,2022.0,"Hospitals, specialty (except psychiatric, substance abuse)",1.0,22.0,159.0,213629.0,29-1123,Physical Therapists,0.0,0.9852786,2024-03-13,3.0,0.0,36.0,1.0,00:00.0,30:00.0,0.0,,3,2024,2024-03
1078048,Fitchburg,WI,622310.0,2022.0,"Hospitals, specialty (except psychiatric, substance abuse)",1.0,22.0,159.0,213629.0,29-1141,Registered Nurses,1.0,0.9999294,2024-03-16,4.0,0.0,0.0,1.0,30:00.0,30:00.0,0.0,,3,2024,2024-03
1078572,Phoenix,AZ,485310.0,2022.0,"Cab (i.e., taxi) services",1.0,3.0,289.0,625946.0,17-2112,Industrial Engineers,0.0,0.9780512,2024-01-12,3.0,0.0,180.0,1.0,00:00.0,50:00.0,0.0,,1,2024,2024-01
1078572,Phoenix,AZ,485310.0,2022.0,"Cab (i.e., taxi) services",1.0,3.0,289.0,625946.0,53-1049,"First-Line Supervisors of Transportation Workers, All Other",0.0,0.9941912,2024-02-21,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
1078572,Phoenix,AZ,485310.0,2022.0,"Cab (i.e., taxi) services",1.0,3.0,289.0,625946.0,17-2112,Industrial Engineers,0.0,0.9780512,2024-03-20,2.0,2.0,0.0,1.0,30:00.0,20:00.0,0.0,,3,2024,2024-03
1078576,MT. PLEASANT,TX,311615.0,2022.0,"Poultry (e.g., canned, cooked, fresh, frozen) manufacturing",1.0,3.0,519.0,982190.0,43-3021,Billing and Posting Clerks,0.0,0.98957855,2024-01-17,3.0,0.0,180.0,1.0,58:00.0,45:00.0,0.0,,1,2024,2024-01
1078576,MT. PLEASANT,TX,311615.0,2022.0,"Poultry (e.g., canned, cooked, fresh, frozen) manufacturing",1.0,3.0,519.0,982190.0,43-3021,Billing and Posting Clerks,0.0,0.98957855,2024-02-05,3.0,0.0,8.0,1.0,00:00.0,40:00.0,0.0,,2,2024,2024-02
1078576,MT. PLEASANT,TX,311615.0,2022.0,"Poultry (e.g., canned, cooked, fresh, frozen) manufacturing",1.0,3.0,519.0,982190.0,31-1131,Nursing Assistants,1.0,0.998321,2024-02-24,4.0,0.0,0.0,2.0,30:00.0,00:00.0,0.0,,2,2024,2024-02
1078576,MT. PLEASANT,TX,311615.0,2022.0,"Poultry (e.g., canned, cooked, fresh, frozen) manufacturing",1.0,3.0,519.0,982190.0,43-3021,Billing and Posting Clerks,0.0,0.98957855,2024-02-29,4.0,0.0,0.0,1.0,00:00.0,20:00.0,0.0,,2,2024,2024-02
1078576,MT. PLEASANT,TX,311615.0,2022.0,"Poultry (e.g., canned, cooked, fresh, frozen) manufacturing",1.0,3.0,519.0,982190.0,31-1122,Personal Care Aides,0.0,0.96528274,2024-03-01,3.0,0.0,45.0,1.0,30:00.0,00:00.0,0.0,,3,2024,2024-03
1079846,Kansas City,MO,713110.0,2022.0,"Amusement parks (e.g., theme, water)",1.0,3.0,1194.0,37466.0,35-1011,Chefs and Head Cooks,0.0,0.99965227,2024-01-16,3.0,0.0,56.0,1.0,30:00.0,,1.0,,1,2024,2024-01
1079846,Kansas City,MO,713110.0,2022.0,"Amusement parks (e.g., theme, water)",1.0,3.0,1194.0,37466.0,9999,Uncoded,2.0,0.0,2024-02-16,3.0,0.0,176.0,1.0,06:00.0,,1.0,,2,2024,2024-02
1079846,Kansas City,MO,713110.0,2022.0,"Amusement parks (e.g., theme, water)",1.0,3.0,1194.0,37466.0,9999,Uncoded,2.0,0.0,2024-03-14,3.0,0.0,10.0,1.0,00:00.0,,1.0,,3,2024,2024-03
1079846,Kansas City,MO,713110.0,2022.0,"Amusement parks (e.g., theme, water)",1.0,3.0,1194.0,37466.0,9999,Uncoded,2.0,0.0,2024-03-28,3.0,0.0,12.0,1.0,54:00.0,,1.0,,3,2024,2024-03
108410,MEMPHIS,TN,484122.0,2012.0,Freight Transportation,1.0,3.0,266.0,587124.0,49-9071,"Maintenance and Repair Workers, General",1.0,0.8934817,2024-01-17,2.0,3.0,0.0,1.0,04:00.0,04:00.0,0.0,,1,2024,2024-01
108410,MEMPHIS,TN,484122.0,2012.0,Freight Transportation,1.0,3.0,266.0,587124.0,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1.0,0.99950767,2024-01-29,2.0,9.0,16.0,1.0,04:00.0,04:00.0,0.0,,1,2024,2024-01
108410,MEMPHIS,TN,484122.0,2012.0,Freight Transportation,1.0,3.0,266.0,587124.0,49-9071,"Maintenance and Repair Workers, General",1.0,0.8934817,2024-02-14,2.0,14.0,0.0,1.0,04:00.0,04:00.0,0.0,,2,2024,2024-02
108410,MEMPHIS,TN,484122.0,2012.0,Freight Transportation,1.0,3.0,266.0,587124.0,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1.0,0.99950767,2024-02-22,2.0,2.0,0.0,1.0,04:00.0,04:00.0,0.0,,2,2024,2024-02
1084323,El Paso,TX,493110.0,2022.0,General warehousing and storage,1.0,22.0,81.0,166527.0,29-1141,Registered Nurses,0.0,0.9995241,2024-01-31,2.0,180.0,0.0,1.0,30:00.0,21:00.0,0.0,,1,2024,2024-01
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,31-9099,"Healthcare Support Workers, All Other",1.0,0.99984396,2024-02-10,4.0,0.0,0.0,1.0,00:00.0,37:00.0,0.0,,2,2024,2024-02
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,29-2042,Emergency Medical Technicians,1.0,0.9983784,2024-02-27,2.0,145.0,0.0,1.0,00:00.0,55:00.0,0.0,,2,2024,2024-02
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,29-2034,Radiologic Technologists and Technicians,1.0,0.9988469,2024-02-29,4.0,0.0,0.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,31-9092,Medical Assistants,0.0,0.99946195,2024-03-20,4.0,0.0,0.0,1.0,00:00.0,05:00.0,0.0,,3,2024,2024-03
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,31-9097,Phlebotomists,0.0,0.99994004,2024-03-20,4.0,0.0,0.0,1.0,00:00.0,40:00.0,0.0,,3,2024,2024-03
1084543,Paris,IL,622110.0,2022.0,General medical and surgical hospitals,1.0,3.0,785.0,1334990.0,29-1141,Registered Nurses,1.0,0.99999917,2024-03-25,4.0,0.0,0.0,1.0,00:00.0,14:00.0,0.0,,3,2024,2024-03
1086496,Kentwood,MI,423920.0,2022.0,Toys (including electronic) merchant wholesalers,1.0,22.0,103.0,208734.0,9999,Uncoded,2.0,0.0,2024-02-13,2.0,18.0,86.0,1.0,00:00.0,00:00.0,0.0,,2,2024,2024-02
1086703,MANNING,SC,336340.0,2022.0,"Brake drums, automotive, truck, and bus, manufacturing",1.0,22.0,178.0,409094.0,51-2099,"Assemblers and Fabricators, All Other",0.0,0.9916266,2024-03-14,3.0,0.0,180.0,1.0,00:00.0,,1.0,,3,2024,2024-03
1086736,Corbin,KY,623311.0,2022.0,Continuing care retirement communities,1.0,22.0,130.0,197032.0,31-1131,Nursing Assistants,1.0,0.99937576,2024-03-02,2.0,105.0,51.0,1.0,00:00.0,15:00.0,0.0,,3,2024,2024-03
1086736,Corbin,KY,623311.0,2022.0,Continuing care retirement communities,1.0,22.0,130.0,197032.0,51-4121,"Welders, Cutters, Solderers, and Brazers",0.0,0.99349385,2024-03-11,2.0,1.0,0.0,1.0,30:00.0,45:00.0,0.0,,3,2024,2024-03
1086854,Rochester,NY,623110.0,2022.0,Skilled nursing facilities,1.0,22.0,189.0,216532.0,29-2061,Licensed Practical and Licensed Vocational Nurses,1.0,0.99995685,2024-02-17,4.0,0.0,0.0,1.0,00:00.0,33:00.0,0.0,,2,2024,2024-02
1087642,CONSHOHOCKEN,PA,238140.0,2022.0,Bricklaying contractors,1.0,22.0,92.0,171568.0,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.0,0.9992136,2024-02-14,4.0,0.0,0.0,1.0,00:00.0,,1.0,,2,2024,2024-02
1088565,Sacramento,CA,492110.0,2022.0,,1.0,1.0,37.0,91204.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-02,2.0,5.0,3.0,1.0,00:00.0,20:00.0,0.0,,1,2024,2024-01
1088565,Sacramento,CA,492110.0,2022.0,,1.0,1.0,37.0,91204.0,43-5021,Couriers and Messengers,1.0,0.95010704,2024-01-23,2.0,5.0,3.0,1.0,00:00.0,39:00.0,0.0,,1,2024,2024-01
1088841,Apopka,FL,623110.0,2022.0,Nursing homes,1.0,22.0,185.0,210982.0,31-1131,Nursing Assistants,1.0,0.99999917,2024-01-19,2.0,1.0,0.0,1.0,00:00.0,,1.0,,1,2024,2024-01
1088841,Apopka,FL,623110.0,2022.0,Nursing homes,1.0,22.0,185.0,210982.0,29-1141,Registered Nurses,0.0,0.99467176,2024-03-13,2.0,3.0,0.0,6.0,16:00.0,30:00.0,0.0,,3,2024,2024-03
1088841,Apopka,FL,623110.0,2022.0,Nursing homes,1.0,22.0,185.0,210982.0,29-2061,Licensed Practical and Licensed Vocational Nurses,1.0,0.99995685,2024-03-27,2.0,91.0,0.0,1.0,50:00.0,50:00.0,0.0,,3,2024,2024-03
1089122,Chattanooga,TN,311615.0,2022.0,"Chickens, slaughtering and dressing",1.0,3.0,324.0,599272.0,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.0,0.9624081,2024-01-20,3.0,0.0,63.0,1.0,00:00.0,20:00.0,0.0,,1,2024,2024-01
1089122,Chattanooga,TN,311615.0,2022.0,"Chickens, slaughtering and dressing",1.0,3.0,324.0,599272.0,51-1011,First-Line Supervisors of Production and Operating Workers,0.0,0.99306935,2024-01-28,2.0,180.0,0.0,6.0,00:00.0,00:00.0,0.0,,1,2024,2024-01
